Date,Price,Buy_Signal,Sell_Signal,DCA_Shares,DCA_Portfolio,DCA_Total_Invested,Dip_Shares,Dip_HYSA_Balance,Dip_Equity,Dip_Total_Value,Dip_Total_Invested,HYSA_Rate_Annual,Dist_From_ATH_Pct,StdDev_100d
2007-07-30,1993.25,False,False,47.15252472392748,93986.76990596844,67800.0,45.729408405325906,2811.791315929456,91150.14330391586,93961.93461984531,67800.0,5.055,3.4979423868312756,83.26780129116884
2007-08-06,1962.5,False,False,47.25443555195296,92736.82977070769,68000.0,45.729408405325906,3013.674898035102,89743.96399545208,92757.63889348718,68000.0,5.0,4.9866860324376665,76.00094042492329
2007-08-13,1942.5,False,False,47.35739565491306,91991.74105966862,68200.0,45.729408405325906,3215.640894701225,88829.37582734558,92045.0167220468,68200.0,4.71,5.954974582425563,69.90247477495026
2007-08-20,1897.75,False,False,47.4627836143387,90072.49760411127,68400.0,45.729408405325906,3417.503960377618,86782.98480120723,90200.48876158486,68400.0,4.055,8.12152021302348,65.70621169241275
2007-08-27,1950.5,False,False,47.565321425156434,92776.15943976762,68600.0,45.729408405325906,3619.539521454524,89195.21109458817,92814.7506160427,68600.0,4.885,5.567659162430404,59.25384580851344
2007-09-04,2024.75,False,False,47.66409905202395,96507.8845555855,68800.0,45.729408405325906,3821.7529557443154,92590.61966868363,96412.37262442795,68800.0,4.785,1.972887920600339,55.05199692669743
2007-09-10,1968.25,False,False,47.765712160114894,94014.86295914614,69000.0,45.729408405325906,4023.613437317416,90006.90809378271,94030.52153110012,69000.0,4.465,4.708303074316146,52.3372989294567
2007-09-17,1982.5,False,False,47.86659488394844,94895.52435742777,69200.0,45.729408405325906,4226.08037796103,90658.5521635586,94884.63254151963,69200.0,4.6899999999999995,4.01839748244977,50.144065640935594
2007-09-24,2079.75,False,False,47.96276028844417,99750.55070989177,69400.0,45.729408405325906,4428.505036420577,95105.73713097656,99534.24216739714,69400.0,4.25,0.0,52.60845098007759
2007-10-01,2135.25,False,False,48.05642613553468,102612.48390590043,69600.0,45.729408405325906,4631.038849150952,97643.71929747214,102274.75814662309,69600.0,4.375,0.0,61.445241303463746
2007-10-08,2180.25,False,False,48.148158735007215,104975.02308199948,69800.0,45.729408405325906,4833.7159467327665,99701.54267571181,104535.25862244458,69800.0,4.33,0.0,70.33782440907589
2007-10-15,2180.75,False,False,48.239870302128615,105199.09716136698,70000.0,45.729408405325906,5036.564152653453,99724.40737991447,104760.97153256793,70000.0,4.5,0.8411958622257588,81.35810934479991
2007-10-22,2171.75,False,False,48.331961933301635,104964.93832864783,70200.0,45.729408405325906,5239.46374467579,99312.84270426654,104552.30644894233,70200.0,4.305,1.5525838621940162,88.06156824187782
2007-10-29,2215.5,False,False,48.422235009356704,107279.46166322978,70400.0,45.729408405325906,5442.496683719197,101313.50432199954,106756.00100571875,70400.0,4.375,0.0,95.31832118556963
2007-11-05,2212.75,False,False,48.51262027655815,107346.30051695406,70600.0,45.729408405325906,5645.499613854189,101187.7484488849,106833.24806273909,70600.0,3.955,1.7647058823529411,101.06023207736976
2007-11-12,1989.5,True,False,48.613148047354834,96715.85804021244,70800.0,54.29891387147683,0.0,108027.68914730314,108027.68914730314,70800.0,3.84,11.67591564927858,102.35287027681748
2007-11-19,2028.0,False,False,48.711767376743396,98787.46424003561,71000.0,54.29891387147683,200.0,110118.19733135501,110318.19733135501,71000.0,3.915,9.966703662597114,99.6462594964782
2007-11-26,2000.0,True,False,48.8117673767434,97623.53475348679,71200.0,54.498660007696266,0.0,108997.32001539253,108997.32001539253,71200.0,3.84,11.20976692563818,98.73913472724817
2007-12-03,2075.0,False,False,48.90815291891207,101484.41730674256,71400.0,54.498660007696266,200.0,113084.71951596976,113284.71951596976,71400.0,3.755,7.880133185349611,98.48846984576568
2007-12-10,2138.5,False,False,49.00167641669089,104790.08501709347,71600.0,54.498660007696266,400.10011917935583,116545.38442645846,116945.48454563782,71600.0,3.7199999999999998,5.061043285238624,99.39923467846619
2007-12-17,2028.5,False,False,49.100271437642334,99599.90061125747,71800.0,54.498660007696266,600.2925244250584,110550.53182561188,111150.82435003694,71800.0,3.6599999999999997,9.944506104328523,99.34585334801042
2007-12-24,2148.0,False,False,49.19338130728852,105667.38304805574,72000.0,54.498660007696266,800.58064324837,117063.12169653158,117863.70233977995,72000.0,3.63,4.639289678135405,97.41731140761988
2007-12-31,2104.75,False,False,49.28840446918423,103739.7693065155,72200.0,54.498660007696266,1000.884621589048,114706.05465119872,115706.93927278777,72200.0,3.175,6.559378468368479,95.95115065306742
2008-01-07,1975.25,True,False,49.38965747513284,97556.92092775615,72400.0,55.10428626461515,0.0,108844.74144418107,108844.74144418107,72400.0,3.7299999999999995,12.308546059933407,92.51744067091424
2008-01-14,1955.0,True,False,49.491959265414174,96756.78036388471,72600.0,55.20658805489648,0.0,107928.87964732261,107928.87964732261,72600.0,3.675,13.20754716981132,87.32612478093594
2008-01-22,1801.0,True,False,49.603008682404734,89335.01863701093,72800.0,55.31763747188704,0.0,99627.06508686856,99627.06508686856,72800.0,2.99,20.04439511653718,95.67728278128989
2008-01-28,1810.25,True,False,49.713490660032136,89993.84646732318,73000.0,55.42811944951444,0.0,100338.75323348351,100338.75323348351,73000.0,2.895,19.63374028856826,107.73747788975878
2008-02-04,1826.75,True,False,49.822974716416425,91014.1190632137,73200.0,55.53760350589873,0.0,101453.3172044005,101453.3172044005,73200.0,2.52,18.901220865704772,118.58092908338756
2008-02-11,1797.25,True,False,49.934255840355775,89744.34130907942,73400.0,55.64888462983808,0.0,100014.95790097649,100014.95790097649,73400.0,2.565,20.21087680355161,133.84810368935857
2008-02-19,1781.5,True,False,50.04652078562661,89157.8767795938,73600.0,55.76114957510892,0.0,99338.48796805654,99338.48796805654,73600.0,2.585,20.91009988901221,144.9809191182665
2008-02-25,1785.5,True,False,50.158534227239606,89558.06286273632,73800.0,55.87316301672191,0.0,99761.53256635697,99761.53256635697,73800.0,2.575,20.732519422863486,152.2026953583503
2008-03-03,1736.75,True,False,50.27369184923471,87312.83431915838,74000.0,55.98832063871701,0.0,97237.71586929177,97237.71586929177,74000.0,2.385,22.896781354051054,158.83347387229793
2008-03-10,1676.75,True,False,50.392970215121096,84496.4128082043,74200.0,56.1075990046034,0.0,94078.41663096876,94078.41663096876,74200.0,2.16,25.560488346281907,164.68716083493777
2008-03-17,1689.75,True,False,50.51133091936729,85351.52142100087,74400.0,56.225959708849594,0.0,95007.81541802861,95007.81541802861,74400.0,1.8900000000000001,24.983351831298556,166.92969571246223
2008-03-24,1819.25,True,False,50.62126633231218,92092.73877505894,74600.0,56.335895121794486,0.0,102489.07720032462,102489.07720032462,74600.0,1.655,19.23418423973363,163.84474158309376
2008-03-31,1790.5,True,False,50.73296697459087,90837.37736800496,74800.0,56.44759576407318,0.0,101069.42021557303,101069.42021557303,74800.0,1.935,20.51054384017758,152.7577789704166
2008-04-07,1865.75,True,False,50.840162472379966,94855.03313284292,75000.0,56.55479126186227,0.0,105517.10179681954,105517.10179681954,75000.0,1.835,17.169811320754715,142.23853203261586
2008-04-14,1796.25,True,False,50.95150554823243,91521.6418410125,75200.0,56.66613433771474,0.0,101786.5438041201,101786.5438041201,75200.0,1.6949999999999998,20.25527192008879,139.55269937711802
2008-04-21,1914.0,False,False,51.05599875617391,97721.18161931686,75400.0,56.66613433771474,200.0,108458.981122386,108658.981122386,75400.0,1.805,15.027746947835738,136.86555392643024
2008-04-28,1926.5,False,False,51.159813965102025,98559.38160376906,75600.0,56.771679895885214,200.0,109370.64131942287,109570.64131942287,75600.0,1.855,14.472807991120975,129.6372186734961
2008-05-05,1980.5,False,False,51.26079856495055,101522.01155788456,75800.0,56.771679895885214,400.0481276909736,112436.31203380067,112836.36016149164,75800.0,1.6800000000000002,12.075471698113208,119.85066575636695
2008-05-12,1998.5,False,False,51.36087362124277,102644.70593205366,76000.0,56.771679895885214,600.1460657487855,113458.2022719266,114058.34833767539,76000.0,1.81,11.276359600443952,112.79282754791198
2008-05-19,2025.75,False,False,51.45960248709492,104244.28973823253,76200.0,56.771679895885214,800.2995311944383,115005.23054908947,115805.5300802839,76200.0,1.87,10.066592674805772,107.54508235758205
2008-05-27,1993.0,False,False,51.55995371639748,102758.98775678017,76400.0,56.771679895885214,1000.510848575616,113145.95803249923,114146.46888107485,76400.0,2.045,11.520532741398446,94.25693979849578
2008-06-02,2011.25,False,False,51.65939436276168,103899.95691210443,76600.0,56.771679895885214,1200.7216793832986,114182.04119059914,115382.76286998243,76600.0,1.94,10.710321864594894,95.39840148907078
2008-06-09,1987.75,False,False,51.76001063744411,102885.96114457953,76800.0,56.771679895885214,1401.0322725036476,112847.90671304583,114248.93898554948,76800.0,1.94,11.753607103218645,99.607126869371
2008-06-16,1980.5,False,False,51.860995237292634,102710.70106745807,77000.0,56.771679895885214,1601.4095558555182,112436.31203380067,114037.72158965618,77000.0,2.05,12.075471698113208,101.42571185582868
2008-06-23,1918.0,False,False,51.96527052404967,99669.38886512727,77200.0,56.771679895885214,1801.8229344100025,108888.08204030784,110689.90497471784,77200.0,1.915,14.850166481687014,102.5984712586473
2008-06-30,1846.0,True,False,52.07361288591316,96127.88938739568,77400.0,57.84551787939313,0.0,106782.82600535972,106782.82600535972,77400.0,2.17,18.04661487236404,101.48605200034642
2008-07-07,1832.25,True,False,52.18276829592816,95611.87721021437,77600.0,57.954673289408134,0.0,106187.45013451806,106187.45013451806,77600.0,1.915,18.657047724750278,100.02518993887293
2008-07-14,1802.5,True,False,52.29372530008905,94259.43985341051,77800.0,58.06563029356902,0.0,104663.29860415816,104663.29860415816,77800.0,1.78,19.97780244173141,98.7723798997883
2008-07-21,1827.5,True,False,52.403164424576055,95766.78298591274,78000.0,58.175069418056026,0.0,106314.93936149738,106314.93936149738,78000.0,1.72,18.867924528301888,97.26809821336961
2008-07-28,1813.75,True,False,52.513433204727676,95246.23947507482,78200.0,58.28533819820765,0.0,105715.03215699912,105715.03215699912,78200.0,1.85,19.478357380688124,93.50290744077378
2008-08-04,1812.0,True,False,52.623808480665865,95354.34096696654,78400.0,58.395713474145836,0.0,105813.03281515226,105813.03281515226,78400.0,1.845,19.55604883462819,85.63283254301388
2008-08-11,1943.0,False,False,52.72674208848882,102448.05987793377,78600.0,58.395713474145836,200.0,113462.87128026536,113662.87128026536,78600.0,1.915,13.740288568257492,76.62324033774578
2008-08-18,1943.5,False,False,52.82964921480732,102674.42324897803,78800.0,58.395713474145836,400.05186867404655,113492.06913700243,113892.12100567647,78800.0,1.85,13.7180910099889,72.62135132833826
2008-08-25,1895.0,False,False,52.935190111904944,100312.18526205987,79000.0,58.395713474145836,600.1522302423475,110659.87703350636,111260.02926374871,79000.0,1.8599999999999999,15.871254162042176,69.83150402473544
2008-09-02,1851.75,True,False,53.043196052231664,98222.73828971999,79200.0,58.827899356142325,0.0,108934.56263273655,108934.56263273655,79200.0,1.825,17.79134295227525,69.03381913428828
2008-09-08,1760.75,True,False,53.15678401190794,93595.8074489669,79400.0,58.9414873158186,0.0,103781.2237913276,103781.2237913276,79400.0,1.805,21.831298557158714,71.06135473207162
2008-09-15,1715.5,True,False,53.273368098180164,91390.46297242807,79600.0,59.058071402090825,0.0,101314.12149028681,101314.12149028681,79600.0,1.835,23.840177580466147,80.18504636453535
2008-09-22,1669.75,True,False,53.393146508121774,89153.20638193632,79800.0,59.177849812032434,0.0,98812.21472364115,98812.21472364115,79800.0,1.4,25.871254162042174,92.3416109509343
2008-09-29,1512.0,True,False,53.52542164039691,80930.43752028012,80000.0,59.31012494430757,0.0,89676.90891579304,89676.90891579304,80000.0,1.26,32.87458379578246,106.80777682552927
2008-10-06,1406.5,True,False,53.667618583162636,75483.50553721825,80200.0,59.452321887073296,0.0,83619.69073416859,83619.69073416859,80200.0,1.25,37.55826859045505,131.23382902612133
2008-10-13,1458.5,True,False,53.80474576862716,78474.2217035427,80400.0,59.58944907253782,0.0,86911.2114722964,86911.2114722964,80400.0,0.515,35.249722530521645,169.3599751100313
2008-10-20,1360.0,True,False,53.95180459215657,73374.45424533293,80600.0,59.73650789606723,0.0,81241.65073865143,81241.65073865143,80600.0,0.97,39.62264150943396,197.4919707793786
2008-10-27,1162.0,True,False,54.12392163174349,62891.99693608594,80800.0,59.90862493565415,0.0,69613.82217523013,69613.82217523013,80800.0,0.88,48.412874583795784,224.47821626979038
2008-11-03,1341.5,True,False,54.27300847482959,72807.24086898389,81000.0,60.05771177874025,0.0,80567.42035118004,80567.42035118004,81000.0,0.36,40.443951165371814,236.7931107572192
2008-11-10,1256.5,True,False,54.43218077884869,68394.03514862338,81200.0,60.21688408275935,0.0,75662.51484998713,75662.51484998713,81200.0,0.29,44.217536071032185,246.4062201737185
2008-11-17,1158.5,True,False,54.60481780949176,63259.68143229621,81400.0,60.389521113402424,0.0,69961.26020987671,69961.26020987671,81400.0,0.25,48.568257491675915,262.5335012728173
2008-11-24,1147.0,True,False,54.779185725795166,62831.72602748706,81600.0,60.56388902970583,0.0,69466.78071707259,69466.78071707259,81600.0,0.375,49.0788013318535,283.1521264771133
2008-12-01,1094.5,True,False,54.961917566818464,60155.81877688281,81800.0,60.746620870729124,0.0,66487.17654301303,66487.17654301303,81800.0,0.29500000000000004,51.4095449500555,292.6161599276866
2008-12-08,1212.0,True,False,55.12693406846863,66813.84409098398,82000.0,60.91163737237929,0.0,73824.9044953237,73824.9044953237,82000.0,0.25,46.193118756936734,300.7904422505845
2008-12-15,1193.5,True,False,55.294508429591374,65993.9958107173,82200.0,61.079211733502035,0.0,72898.03920393468,72898.03920393468,82200.0,0.25,47.01442841287458,302.3298861631274
2008-12-22,1197.0,True,False,55.46159280720207,66387.52659022088,82400.0,61.24629611111273,0.0,73311.81644500194,73311.81644500194,82400.0,0.25,46.85904550499445,299.24601326417934
2008-12-29,1175.5,True,False,55.63173317300385,65395.10234486603,82600.0,61.41643647691451,0.0,72195.021078613,72195.021078613,82600.0,0.25,47.81354051054384,295.08723468248206
2009-01-05,1265.0,True,False,55.78983593980227,70574.14246384987,82800.0,61.574539243712934,0.0,77891.79214329686,77891.79214329686,82800.0,0.25,43.84017758046615,282.1470295132592
2009-01-12,1206.0,True,False,55.95567341907259,67482.54214340154,83000.0,61.74037672298325,0.0,74458.8943279178,74458.8943279178,83000.0,0.25,46.45948945615982,258.49132256304546
2009-01-20,1147.5,True,False,56.12996535807041,64409.13524838579,83200.0,61.91466866198107,0.0,71047.08228962327,71047.08228962327,83200.0,0.25,49.056603773584904,233.76749360035524
2009-01-26,1179.5,True,False,56.29952873238155,66405.29413984405,83400.0,62.084232036292214,0.0,73228.35168680667,73228.35168680667,83400.0,0.25,47.63596004439511,210.0201340884846
2009-02-02,1188.75,True,False,56.467772686114465,67126.06478061857,83600.0,62.252475990025125,0.0,74002.63083314236,74002.63083314236,83600.0,0.255,47.22530521642619,184.99164463558833
2009-02-09,1275.75,True,False,56.624543213255365,72238.76100431054,83800.0,62.409246517166025,0.0,79618.59624427455,79618.59624427455,83800.0,0.27,43.36293007769145,154.46754594114972
2009-02-17,1182.5,True,False,56.79367640564437,67158.52234967447,84000.0,62.57837970955503,0.0,73998.93400654882,73998.93400654882,84000.0,0.28500000000000003,47.502774694783575,122.26257121770186
2009-02-23,1135.75,True,False,56.9697714969937,64703.4179777106,84200.0,62.75447480090436,0.0,71273.39475512713,71273.39475512713,84200.0,0.25,49.57824639289678,94.16916951352836
2009-03-02,1086.0,True,False,57.1539335596088,62069.17184573516,84400.0,62.93863686351946,0.0,68351.35963378214,68351.35963378214,84400.0,0.25,51.786903440621536,70.28247749356807
2009-03-09,1047.0,True,False,57.34495552713507,60040.16843691042,84600.0,63.12965883104573,0.0,66096.75279610488,66096.75279610488,84600.0,0.25,53.51831298557159,69.66605557427673
2009-03-16,1153.75,True,False,57.51830330611665,66361.74243943208,84800.0,63.30300661002731,0.0,73035.843876319,73035.843876319,84800.0,0.25,48.77913429522753,64.80242344759102
2009-03-23,1252.0,False,False,57.678047715062334,72212.91573925804,85000.0,63.30300661002731,200.0,79255.3642757542,79455.3642757542,85000.0,0.25,44.4173140954495,63.79257526136373
2009-03-30,1222.75,True,False,57.84161344804127,70725.83284359246,85200.0,63.63014367065676,0.0,77803.75817329554,77803.75817329554,85200.0,0.25,45.715871254162046,57.497621725262945
2009-04-06,1312.0,False,False,57.99405247243152,76088.19684383016,85400.0,63.63014367065676,200.0,83482.74849590166,83682.74849590166,85400.0,0.25,41.75360710321865,55.956652520674865
2009-04-13,1332.0,False,False,58.14420262258167,77448.0778932788,85600.0,63.63014367065676,400.0054726890083,84755.3513693148,85155.3568420038,85600.0,0.25,40.86570477247503,60.72665867823087
2009-04-20,1313.5,False,False,58.29646756357901,76572.41014476103,85800.0,63.63014367065676,600.0191546455162,83578.19371140766,84178.21286605317,85800.0,0.25,41.68701442841287,63.80272686200566
2009-04-27,1373.25,False,False,58.44210746891307,80255.62408168487,86000.0,63.63014367065676,800.0396779546664,87380.0947957294,88180.13447368407,86000.0,0.25,39.03440621531632,69.47102008426062
2009-05-04,1422.5,False,False,58.58270500845613,83333.89787452885,86200.0,63.63014367065676,1000.0670428504636,90513.87937150923,91513.9464143597,86200.0,0.25,36.847946725860155,78.08876084449027
2009-05-11,1396.75,False,False,58.725894555619185,82025.39322056109,86400.0,63.63014367065676,1200.1012495669202,88875.40317198982,90075.50442155675,86400.0,0.25,37.991120976692564,87.43141405474348
2009-05-18,1388.5,False,False,58.86993488691195,81740.90459047724,86600.0,63.63014367065676,1400.1422983380564,88350.4544867069,89750.59678504497,86600.0,0.25,38.3573806881243,91.7920562182483
2009-05-26,1410.75,False,False,59.01170344973314,83250.76064171102,86800.0,63.63014367065676,1600.1901893979011,89766.22518337902,91366.41537277692,86800.0,0.25,37.36958934517203,95.86639526707306
2009-06-01,1470.0,False,False,59.147757871501845,86947.20407110771,87000.0,63.63014367065676,1800.2339761142046,93536.31119586543,95336.54517197964,87000.0,0.25,34.73917869034406,102.12249285668813
2009-06-08,1490.5,False,False,59.28194103151527,88359.73310747351,87200.0,63.63014367065676,2000.2955520791525,94840.7291411139,96841.02469319306,87200.0,0.25,33.82907880133185,112.96044174563782
2009-06-15,1458.5,False,False,59.41906821697979,86662.71099446501,87400.0,63.63014367065676,2200.36397103493,92804.56454365289,95004.92851468781,87400.0,0.25,35.249722530521645,119.56366870934612
2009-06-22,1428.0,False,False,59.55912423938875,85050.42941384713,87600.0,63.63014367065676,2400.4392332155962,90863.84516169786,93264.28439491345,87600.0,0.25,36.60377358490566,121.94788906313129
2009-06-29,1481.5,False,False,59.69412255190984,88436.84256065443,87800.0,63.63014367065676,2600.521338855222,94268.05784807798,96868.5791869332,87800.0,0.25,34.228634850166486,124.23330297418612
2009-07-06,1441.0,False,False,59.83291505711456,86219.23059730208,88000.0,63.63014367065676,2800.5924980779564,91691.03702941639,94491.62952749434,88000.0,0.25,36.02663706992231,126.7081995728737
2009-07-13,1442.5,False,False,59.971563237357195,86508.97996988775,88200.0,63.63014367065676,3000.688290729236,91786.48224492237,94787.1705356516,88200.0,0.25,35.96004439511653,125.44236435246533
2009-07-20,1540.5,False,False,60.10139121528644,92586.19316714877,88400.0,63.63014367065676,3200.7909275417064,98022.23632464673,101223.02725218843,88400.0,0.25,31.60932297447281,124.12514370082253
2009-07-27,1599.5,False,False,60.22643028999729,96332.17524885066,88600.0,63.63014367065676,3400.900408749469,101776.41480121548,105177.31520996495,88600.0,0.25,28.990011098779135,119.48992866635702
2009-08-03,1626.75,False,False,60.34937481128206,98173.34547425309,88800.0,63.63014367065676,3601.0167345866316,103510.33621624087,107111.35295082751,88800.0,0.25,27.780244173140957,110.0375586314877
2009-08-10,1612.5,False,False,60.473405819034,97513.36688319233,89000.0,63.63014367065676,3801.1399052873116,102603.60666893402,106404.74657422134,89000.0,0.25,28.412874583795784,106.88444406855531
2009-08-17,1566.25,False,False,60.601099354548765,94916.471864062,89200.0,63.63014367065676,4001.2699210856335,99660.71252416614,103661.98244525178,89200.0,0.25,30.4661487236404,104.12927048313703
2009-08-24,1634.0,False,False,60.7234983753566,99222.19634533268,89400.0,63.63014367065676,4201.406782215729,103971.65475785315,108173.06154006887,89400.0,0.25,27.458379578246394,100.5077570599031
2009-08-31,1625.0,False,False,60.84657529843352,98875.68485995448,89600.0,63.63014367065676,4401.55048891174,103398.98346481723,107800.53395372897,89600.0,0.25,27.85793562708102,100.51855841078527
2009-09-08,1655.25,False,False,60.967402967969846,100916.2937627321,89800.0,63.63014367065676,4601.701041407814,105323.79531085459,109925.4963522624,89800.0,0.25,26.5149833518313,99.25143237802084
2009-09-14,1689.75,False,False,61.08576367221604,103219.66916512705,90000.0,63.63014367065676,4801.826959801358,107519.03526749226,112320.86222729362,90000.0,0.25,24.983351831298556,100.25180539844355
2009-09-21,1727.75,False,False,61.201521160278546,105740.92818467125,90200.0,63.63014367065676,5001.991203523276,109936.98072697721,114938.97193050048,90200.0,0.25,23.296337402885683,105.23818425612502
2009-09-28,1722.75,False,False,61.31761461551001,105634.92057886987,90400.0,63.63014367065676,5202.162293747716,109618.83000862393,114820.99230237165,90400.0,0.25,23.518312985571587,110.11798265665121
2009-10-05,1674.0,False,False,61.43708892853271,102845.68686636376,90600.0,63.63014367065676,5402.340230708857,106516.86050467941,111919.20073538827,90600.0,0.25,25.682574916759155,108.6441160933551
2009-10-12,1727.75,False,False,61.552846416595216,106347.93039627238,90800.0,63.63014367065676,5602.525014640889,109936.98072697721,115539.50574161811,90800.0,0.25,23.296337402885683,106.08554058870686
2009-10-19,1750.25,False,False,61.66711580668235,107932.86944064578,91000.0,63.63014367065676,5802.716645778007,111368.658959567,117171.375605345,91000.0,0.25,22.297447280799112,103.89034252554006
2009-10-26,1748.0,False,False,61.78153228265489,107994.11843008074,91200.0,63.63014367065676,6002.915124354416,111225.49113630802,117228.40626066244,91200.0,0.25,22.39733629300777,106.26438878495254
2009-11-02,1669.0,False,False,61.90136451752607,103313.37737975101,91400.0,63.63014367065676,6203.120450604329,106198.70978632613,112401.83023693046,91400.0,0.25,25.90455049944506,104.96461441723503
2009-11-09,1766.5,False,False,62.014582745660796,109548.7604202098,91600.0,63.63014367065676,6403.332624761967,112402.64879421516,118805.98141897713,91600.0,0.25,21.576026637069923,101.33194236589736
2009-11-16,1803.5,False,False,62.12547822666995,112043.29998179925,91800.0,63.63014367065676,6603.5516470615585,114756.96411002947,121360.51575709102,91800.0,0.25,19.933407325194228,98.47743644000214
2009-11-23,1791.25,False,False,62.23713209966367,111482.26287352254,92000.0,63.63014367065676,6803.777517737341,113977.49485006391,120781.27236780126,92000.0,0.25,20.477247502774695,95.25126757990223
2009-11-30,1767.5,False,False,62.350286272223784,110204.13098615553,92200.0,63.63014367065676,7003.963692529522,112466.27893788581,119470.24263041533,92200.0,0.25,21.53163152053274,84.41144629788595
2009-12-07,1784.0,False,False,62.46239389554217,111432.91070964723,92400.0,63.63014367065676,7204.203259068399,113516.17630845166,120720.37956752005,92400.0,0.25,20.799112097669255,72.76789314335613
2009-12-14,1809.75,False,False,62.57290639726893,113241.31735245745,92600.0,63.63014367065676,7404.449674686171,115154.65250797107,122559.10218265724,92600.0,0.25,19.65593784683685,69.13858449813927
2009-12-21,1825.5,False,False,62.68246542219361,114426.84062821443,92800.0,63.63014367065676,7604.7029396171065,116156.8272707839,123761.53021040102,92800.0,0.25,18.956714761376247,68.68902170757354
2009-12-28,1874.5,False,False,62.78916054089193,117698.28143390192,93000.0,63.63014367065676,7804.91103048805,119274.70431064609,127079.61534113414,93000.0,0.25,16.781354051054382,72.0439012195114
2010-01-04,1886.75,False,False,62.89516292594559,118667.44865052785,93200.0,63.63014367065676,8005.124599742086,120054.17357061163,128059.29817035372,93200.0,0.25,16.23751387347392,74.39714308205743
2010-01-11,1883.5,False,False,63.00134821928246,118663.03937101852,93400.0,63.63014367065676,8205.398410412417,119847.375603682,128052.77401409441,93400.0,0.25,16.381798002219757,75.4263099985488
2010-01-19,1889.75,False,False,63.107182324322814,119256.79779738904,93600.0,63.63014367065676,8405.679071332945,120245.06400162361,128650.74307295655,93600.0,0.25,16.104328523862375,75.47434786930191
2010-01-25,1798.5,False,False,63.21838610525136,113698.26741029457,93800.0,63.63014367065676,8605.90907967025,114438.81339167617,123044.72247134642,93800.0,0.25,20.155382907880135,72.63717048063242
2010-02-01,1755.75,False,False,63.332297539111536,111195.68140429509,94000.0,63.63014367065676,8806.203439827243,111718.6247497556,120524.82818958284,94000.0,0.25,22.053274139844618,64.20646787947912
2010-02-08,1734.5,False,False,63.44760454401209,110049.87008158896,94200.0,63.63014367065676,9006.504650937313,110366.48419675414,119372.98884769145,94200.0,0.25,22.99667036625971,61.289078080478305
2010-02-16,1799.25,False,False,63.55876197071766,114358.10247581375,94400.0,63.63014367065676,9206.812713234796,114486.53599942916,123693.34871266397,94400.0,0.25,20.122086570477247,60.45017844416422
2010-02-22,1821.0,False,False,63.66859173458367,115940.50554867687,94600.0,63.63014367065676,9407.06464334848,115870.49162426595,125277.55626761443,94600.0,0.25,19.156492785793564,59.30339408250383
2010-03-01,1842.75,False,False,63.77712517645045,117525.29741890405,94800.0,63.63014367065676,9607.386406569498,117254.44724910274,126861.83365567224,94800.0,0.25,18.190899001109877,55.44545442130389
2010-03-08,1888.25,False,False,63.88304335465778,120627.15661443255,95000.0,63.63014367065676,9807.7150216809,120149.61878611761,129957.33380779851,95000.0,0.25,16.170921198668147,55.42389388254589
2010-03-15,1919.5,False,False,63.98723715512665,122823.50171926561,95200.0,63.63014367065676,10008.050488917053,122138.06077582565,132146.1112647427,95200.0,0.25,14.783573806881241,59.938540518681016
2010-03-22,1948.5,False,False,64.0898802138898,124879.13159676427,95400.0,63.63014367065676,10208.392808512326,123983.3349422747,134191.72775078702,95400.0,0.25,13.496115427302996,65.91492872395888
2010-03-29,1960.25,False,False,64.191908016466,125832.18768927747,95600.0,63.63014367065676,10408.741980701105,124730.98913040491,135139.73111110603,95600.0,0.25,12.974472807991122,65.8827844095923
2010-04-05,1973.5,False,False,64.29325080845992,126882.73047049565,95800.0,63.63014367065676,10609.026799740242,125574.0885340411,136183.11533378134,95800.0,0.25,12.386237513873475,65.65033193990331
2010-04-12,1992.5,False,False,64.39362722000321,128304.30223585639,96000.0,63.63014367065676,10809.389675383642,126783.06126378359,137592.45093916723,96000.0,0.25,11.542730299667037,71.29835686814484
2010-04-19,2013.0,False,False,64.49298141771807,129824.37159386647,96200.0,63.63014367065676,11009.759404323651,128087.47920903206,139097.2386133557,96200.0,0.25,10.632630410654828,78.75570171618037
2010-04-26,2047.25,False,False,64.59067344360646,132233.25620742334,96400.0,63.63014367065676,11210.135986794687,130266.81162975205,141476.94761654673,96400.0,0.25,9.112097669256382,85.43482555645932
2010-05-03,2027.0,False,False,64.68934142584622,131125.2950701903,96600.0,63.63014367065676,11410.519423031166,128978.30122042124,140388.8206434524,96600.0,0.25,10.011098779134295,88.68337858739118
2010-05-10,1939.5,False,False,64.79246078650618,125664.97769542874,96800.0,63.63014367065676,11610.909713267522,123410.66364923878,135021.5733625063,96800.0,0.25,13.895671476137625,86.99866511292498
2010-05-17,1913.5,False,False,64.8969812986567,124180.37371497959,97000.0,63.63014367065676,11811.306857738187,121756.2799138017,133567.58677153988,97000.0,0.25,15.049944506104328,85.10817688393368
2010-05-24,1812.5,False,False,65.0073261262429,117825.77860381526,97200.0,63.63014367065676,12011.710856677608,115329.63540306537,127341.34625974298,97200.0,0.25,19.533851276359602,86.06477219870803
2010-06-01,1831.0,False,False,65.11655605524345,119228.41413715076,97400.0,63.63014367065676,12212.121710320238,116506.79306097252,128718.91477129275,97400.0,0.25,18.712541620421757,87.33310220700412
