Date,Price,Buy_Signal,Sell_Signal,DCA_Shares,DCA_Portfolio,DCA_Total_Invested,Put_Shares,Put_Cash,Put_Equity,Put_Total_Value,Put_Total_Invested,Total_Put_Premium,Total_Call_Premium,Total_Premium,Put_Assignments,Call_Assignments,Active_Put_Strike,Active_Call_Strike,Realized_Vol,HYSA_Rate_Annual,StdDev_100d
2005-09-06,1598.5,False,False,35.605365158545254,56915.176205934586,48000.0,0.0,56626.2767240762,0.0,56626.2767240762,48000.0,9752.524814029062,4632.623667646376,14385.148481675438,28,14,1568.142282390257,,0.11819439420767601,3.51,60.71543521948631
2005-09-12,1613.0,False,False,35.72935771899163,57631.454000733494,48200.0,0.0,56899.2269965165,0.0,56899.2269965165,48200.0,9804.407819923252,4632.623667646376,14437.031487569628,28,14,1584.5109163250302,,0.11273408214435211,3.4699999999999998,56.97816734993957
2005-09-19,1602.0,False,False,35.85420166406029,57438.43106582459,48400.0,0.0,57176.07729160999,0.0,57176.07729160999,48400.0,9854.475668979823,4632.623667646376,14487.0993366262,28,14,1575.8926491295415,,0.10552537059671237,3.565,52.21470174091696
2005-09-26,1587.0,False,False,35.98022560860976,57100.61804086369,48600.0,0.0,57470.33194420549,0.0,57470.33194420549,48600.0,9921.113685552205,4632.623667646376,14553.737353198581,28,14,1564.79449423099,,0.10441096864170006,3.645,44.41101153802002
2005-10-03,1618.5,True,False,36.10379681651831,58433.995147534886,48800.0,0.0,57789.26898942641,0.0,57789.26898942641,48800.0,10011.904343286851,4632.623667646376,14644.528010933227,28,14,1599.1441187474688,,0.106051241608854,3.705,38.711762505062204
2005-10-10,1554.5,True,False,36.2324555492298,56323.35215127772,49000.0,36.080849533989564,359.05973906436367,56087.68060058678,56446.74033965114,49000.0,10012.504551644612,4672.0051189354635,14684.509670580075,29,14,1537.6781816293674,1585.796537628638,0.10775795654360705,3.635,33.643636741265304
2005-10-17,1556.0,True,False,36.36099025359998,56577.700834601565,49200.0,36.080849533989564,600.7133494106612,56141.80187488776,56742.51522429842,49200.0,10013.627830539268,4712.357559435677,14725.985389974945,29,14,1539.3565417558511,1588.1087320509887,0.11032459997890541,3.8,33.286916488297614
2005-10-24,1598.0,True,False,36.486146699156926,58304.862425252766,49400.0,0.0,58239.42321638084,0.0,58239.42321638084,49400.0,10151.721523997381,4712.357559435677,14864.079083433058,29,15,1581.3894887991844,,0.11723569285739678,3.8,33.221022401631224
2005-10-31,1586.5,True,False,36.61221036130631,58085.27173821246,49600.0,0.0,58622.16834626018,0.0,58622.16834626018,49600.0,10304.381703351715,4712.357559435677,15016.739262787392,29,15,1570.2624539880605,,0.12177686480349763,3.955,32.47509202387905
2005-11-07,1633.0,True,False,36.73468433558678,59987.73952001321,49800.0,0.0,59018.13276966834,0.0,59018.13276966834,49800.0,10469.382710948355,4712.357559435677,15181.740270384033,29,15,1616.8459372115817,,0.12400762079821842,3.93,32.3081255768368
2005-11-14,1659.0,True,False,36.85523888652108,61142.84131273847,50000.0,0.0,59398.54135141365,0.0,59398.54135141365,50000.0,10618.525363992545,4712.357559435677,15330.882923428222,29,15,1641.5647126551844,,0.12127651369738424,3.9800000000000004,34.87057468963116
2005-11-21,1691.5,True,False,36.97347713659498,62540.63657655041,50200.0,0.0,59777.34917931372,0.0,59777.34917931372,50200.0,10765.795228565763,4712.357559435677,15478.15278800144,29,15,1673.5044282512772,,0.12092512244345802,3.97,35.99114349744542
2005-11-28,1692.5,True,False,37.091645526550664,62777.610053687,50400.0,0.0,60135.41057022491,0.0,60135.41057022491,50400.0,10892.235759308847,4712.357559435677,15604.593318744524,29,15,1673.2956638215016,,0.11638654269823054,3.95,38.408672356996796
2005-12-05,1699.5,False,False,37.209327197630394,63237.25157237286,50600.0,0.0,60484.39662495557,0.0,60484.39662495557,50600.0,11009.26089587405,4712.357559435677,15721.618455309726,29,15,1678.12448040843,,0.11889895884513052,3.985,42.75103918314012
2005-12-12,1700.0,False,False,37.32697425645392,63455.85623597167,50800.0,0.0,60818.19005943636,0.0,60818.19005943636,50800.0,11110.660781598868,4712.357559435677,15823.018341034545,29,15,1676.515400955098,,0.11837454150443551,4.035,46.96919808980432
2005-12-19,1679.5,False,False,37.44605731688858,62890.65326371437,51000.0,0.0,61139.72270350052,0.0,61139.72270350052,51000.0,11199.1162142123,4712.357559435677,15911.473773647976,29,15,1654.231091586925,,0.11835628229708833,4.07,50.537816826149836
2005-12-27,1683.5,False,False,37.564857435688694,63240.43749298192,51200.0,0.0,61454.524602305035,0.0,61454.524602305035,51200.0,11280.601640613975,4712.357559435677,15992.959200049652,29,15,1656.992514869096,,0.11815386914926065,4.08,53.01497026180776
2006-01-03,1693.0,False,False,37.68299092653335,63797.303638620964,51400.0,0.0,61769.37858283053,0.0,61769.37858283053,51400.0,11368.509789173837,4712.357559435677,16080.867348609514,29,15,1666.012571492475,,0.1221082725903354,4.205,53.974857015050134
2006-01-09,1754.5,False,False,37.796983517014965,66314.80758060276,51600.0,0.0,62080.86067293417,0.0,62080.86067293417,51600.0,11452.314363730207,4712.357559435677,16164.671923165884,29,15,1725.5524241906794,,0.1225541614014732,4.195,57.89515161864102
2006-01-16,1763.5,False,False,37.9103943477493,66854.98043225589,51800.0,0.0,62385.78429742281,0.0,62385.78429742281,51800.0,11521.889032029932,4712.357559435677,16234.24659146561,29,15,1731.6991664118432,,0.12216163133482416,4.265000000000001,63.6016671763136
2006-01-23,1688.0,False,False,38.02887776007158,64192.74565900083,52000.0,35.985586202160626,358.2168460834942,60743.669509247135,61101.88635533063,52000.0,11521.889042278535,4765.3377117324,16287.226754010935,30,15,1559.505842448286,1730.356636155444,0.13405733378667098,4.27,64.24707877585693
2006-01-30,1723.5,False,False,38.14492069595786,65742.77081948337,52200.0,35.985586202160626,612.6250020190081,62021.15781942384,62633.782821442845,52200.0,11521.88907191149,4819.536408441724,16341.425480353213,30,15,1595.002016348215,1766.884529519948,0.1343178839794501,4.43,64.24899182589256
2006-02-06,1669.5,False,False,38.264717042169295,63882.945101901634,52400.0,35.985586202160626,867.0248597867483,60077.93616450716,60944.96102429391,52400.0,11521.889116299415,4873.572342111447,16395.461458410864,30,15,1541.4581120984683,1712.7509789950839,0.1382772726990466,4.445,64.02094395076583
2006-02-13,1653.0,False,False,38.38570917768049,63451.57727070585,52600.0,35.985586202160626,1121.2247348730755,59484.17399217151,60605.39872704459,52600.0,11521.889211162365,4927.254975268433,16449.144186430796,30,15,1528.910508620932,1695.9673680693948,0.13874815361528867,4.445,62.04474568953407
2006-02-20,1677.5,False,False,38.50493421493832,64592.02714555903,52800.0,35.985586202160626,1376.8180842642953,60365.82085412445,61742.63893838875,52800.0,11521.889551241238,4982.177892752124,16504.06744399336,30,15,1557.7668214619366,1721.461479609271,0.13988967385223383,4.455,59.866589269031714
2006-02-27,1695.0,False,False,38.6229283152333,65465.863494320445,53000.0,35.985586202160626,1632.370127739664,60995.56861266226,62627.93874040192,53000.0,11521.890236959362,5036.900624964553,16558.790861923913,30,15,1579.521053757025,1738.8246940652696,0.13792528895596504,4.515,57.73947312148755
2006-03-06,1674.5,False,False,38.742366953632825,64874.09346385817,53200.0,35.985586202160626,1888.093127958702,60257.864095517965,62145.95722347667,53200.0,11521.895863676255,5091.632359256122,16613.52822293238,30,15,1573.8600250617435,1718.323669654073,0.13965056962695346,4.5,50.31998746912827
2006-03-13,1655.5,False,False,38.86317637676783,64337.98849173915,53400.0,35.985586202160626,2141.979721537285,59574.13795767692,61716.1176792142,53400.0,11521.91923193402,5144.356775872377,16666.276007806395,30,15,1569.395345005737,1697.7266779708334,0.13604473882124798,4.51,43.05232749713153
2006-03-20,1705.5,True,False,38.98044404020964,66481.14731057754,53600.0,0.0,63632.3804187344,0.0,63632.3804187344,53600.0,11717.331529006095,5144.356775872377,16861.688304878473,30,16,1687.299923558942,,0.13534992476539667,4.55,36.40015288211606
2006-03-27,1699.0,True,False,39.098160343917705,66427.77442431619,53800.0,0.0,64091.46672324202,0.0,64091.46672324202,53800.0,11937.236921981812,5144.356775872377,17081.593697854187,30,16,1684.3762125545568,,0.13063252712245477,4.64,29.247574890886295
2006-04-03,1723.75,True,False,39.21418644979153,67595.45389282814,54000.0,0.0,64572.68165962374,0.0,64572.68165962374,54000.0,12178.425828442472,5144.356775872377,17322.78260431485,30,16,1710.1000191278345,,0.13263384604855616,4.71,27.29996174433122
2006-04-10,1735.5,True,False,39.32942701447029,68256.22058361319,54200.0,0.0,65051.37624280733,0.0,65051.37624280733,54200.0,12416.785249097076,5144.356775872377,17561.142024969453,30,16,1721.4285017445964,,0.13235425881359777,4.68,28.142996510807176
2006-04-17,1710.5,True,False,39.44635189023761,67472.98490825143,54400.0,37.65071669050874,528.7276044985873,64401.550899115195,64930.27850361378,54400.0,12418.5182752534,5200.352050092007,17618.870325345408,31,16,1696.3013827722639,1753.43108200136,0.13363585157456148,4.695,28.397234455472216
2006-04-24,1721.5,True,False,39.56252964219811,68106.89477904404,54600.0,37.65071669050874,789.4981929928196,64815.70878271079,65605.20697570361,54600.0,12421.269987530464,5258.0398271396725,17679.309814670138,31,16,1706.8752237328865,1765.7227596603716,0.1368202928790887,4.705,29.24955253422707
2006-05-01,1693.0,True,False,39.68066313304276,67179.3626842414,54800.0,38.07784732872473,319.15840046881493,64465.795527530965,64784.95392799978,54800.0,12422.234514142692,5315.294128633802,17737.528642776495,32,16,1678.2899414116498,1736.420555399241,0.13652697876446035,4.77,29.42011717670028
2006-05-08,1721.25,True,False,39.79685775904131,68500.34141774985,55000.0,38.07784732872473,579.6079933240004,65541.49471456744,66121.10270789143,55000.0,12424.177091181533,5373.597521712952,17797.774612894485,32,16,1706.49451961573,1765.4807667828127,0.13674853856109728,4.8149999999999995,29.510960768539704
2006-05-15,1635.75,True,False,39.919125831790815,65297.710079351826,55200.0,38.38219171262756,319.9214803936339,62783.67009393053,63103.591574324164,55200.0,12425.158060254493,5431.917042973205,17857.075103227697,33,16,1620.286302312453,1679.6466340832458,0.14284457523862143,4.875,30.927395375093965
2006-05-22,1586.25,False,False,40.04520936212966,63521.713350678176,55400.0,38.54304044021877,316.9638466046833,61138.89789829702,61455.861744901704,55400.0,12425.169658687975,5489.361260086791,17914.530918774766,34,16,1511.0799878278297,1629.2979045943011,0.14449947707515504,4.855,37.58500608608516
2006-05-29,1606.25,False,False,40.169722980806704,64522.61753792077,55600.0,38.54304044021877,574.0719961986131,61909.7587071014,62483.83070330001,55600.0,12425.175567661558,5546.258251719236,17971.433819380793,34,16,1519.4549386417407,1648.8941507498578,0.1413151551173535,4.855,43.39753067912962
2006-06-05,1582.75,False,False,40.296085324828184,63778.62904787181,55800.0,38.54304044021877,835.1874146244592,61003.99725675625,61839.18467138071,55800.0,12425.187112135403,5606.9883607270785,18032.17547286248,34,16,1491.849504458861,1628.254053579698,0.15317879675310728,4.87,45.450247770569504
2006-06-12,1523.5,False,False,40.427361990400875,61591.08599237573,56000.0,38.54304044021877,1091.6001087315587,58720.32211067329,59811.92221940485,56000.0,12425.188271617208,5662.8547049982335,18088.04297661544,34,16,1419.8602239899242,1565.3790430275315,0.14633388616459247,4.91,51.81988800503795
2006-06-19,1565.0,False,False,40.555157517557426,63468.82151497737,56200.0,38.54304044021877,1352.4949680925783,60319.85828894237,61672.35325703495,56200.0,12425.189055137245,5723.037066432878,18148.226121570122,34,16,1448.3878321257716,1610.0964902018093,0.15352188979929932,4.88,58.306083937114195
2006-06-26,1571.0,False,False,40.6824649650431,63912.15246008272,56400.0,38.54304044021877,1613.174920571364,60551.116531583684,62164.29145215505,56400.0,12425.18948058007,5782.830890343068,18208.020370923135,34,16,1449.4688580757818,1615.8344635635005,0.15193442720596625,4.970000000000001,60.7655709621091
2006-07-03,1601.5,False,False,40.807347887303486,65352.96764151653,56600.0,38.54304044021877,1878.9429060230782,61726.67926501036,63605.622171033436,56600.0,12425.190412112695,5847.52003962039,18272.710451733084,34,16,1474.6102017371945,1650.0429888528656,0.16132940671911655,5.105,63.44489913140268
2006-07-10,1537.75,False,False,40.93740804012417,62951.49921370094,56800.0,38.54304044021877,2142.7810967537534,59269.56043694641,61412.341533700164,56800.0,12425.190679955549,5910.083835367451,18335.274515323,34,16,1404.8476512964878,1584.6919190422477,0.1625083284343075,5.085,66.45117435175607
2006-07-17,1480.25,False,False,41.07252035223361,60797.5982513938,57000.0,38.54304044021877,2405.7693507674903,57053.33561163383,59459.104962401325,57000.0,12425.19070174808,5971.611482491054,18396.802184239135,34,16,1332.365353397971,1526.428375949729,0.16605865734869316,5.130000000000001,73.94232330101457
2006-07-24,1494.5,False,False,41.20634437364545,61582.88166641312,57200.0,38.54304044021877,2670.3675731101816,57602.57393790695,60272.94151101713,57200.0,12425.190706156629,6034.569226622254,18459.759932778885,34,16,1332.832294781436,1541.7453224154942,0.1683199426145228,5.105,80.83385260928199
2006-07-31,1518.75,False,False,41.33803161644381,62782.13551747403,57400.0,38.54304044021877,2936.5089185586266,58537.24266858225,61473.751587140876,57400.0,12425.190708174185,6098.884097066724,18524.07480524091,34,16,1348.4418360928203,1567.0248635164212,0.1692113686459177,5.14,85.15408195358982
2006-08-07,1502.5,False,False,41.47114309730903,62310.39250370682,57600.0,38.54304044021877,3202.2122516108075,57910.9182614287,61113.130513039505,57600.0,12425.190708846476,6162.579304379422,18587.770013225898,34,16,1327.1624380092912,1550.302431407631,0.1693952634567359,5.115,87.66878099535437
2006-08-14,1500.25,False,False,41.60445421212323,62417.08243173787,57800.0,38.54304044021877,3467.242167045469,57824.19642043821,61291.43858748368,57800.0,12425.190709100194,6225.4260761941705,18650.616785294365,34,16,1321.5908479565214,1547.4174519321587,0.16737019953441992,5.125,89.32957602173923
2006-08-21,1568.5,False,False,41.73196457234,65456.58643171529,58000.0,0.0,63401.566126589554,0.0,63401.566126589554,58000.0,12514.981481073122,6225.4260761941705,18740.407557267292,34,17,1525.3951686039043,,0.1754547509769832,5.11,86.20966279219157
2006-08-28,1570.5,False,False,41.85931255069084,65740.05036085995,58200.0,0.0,63749.67193345462,0.0,63749.67193345462,58200.0,12619.804680998617,6225.4260761941705,18845.23075719279,34,17,1530.4782198746827,,0.17440052677699658,5.109999999999999,80.04356025063466
2006-09-04,1595.25,False,False,41.98468474940577,66976.06834648956,58400.0,0.0,64119.77155286653,0.0,64119.77155286653,58400.0,12746.575305843131,6225.4260761941705,18972.001382037302,34,17,1558.2719326136937,,0.17409079018782567,5.07,73.9561347726125
2006-09-11,1583.5,False,False,42.11098724388004,66682.74830068405,58600.0,0.0,64518.4383772512,0.0,64518.4383772512,58600.0,12902.096633235642,6225.4260761941705,19127.522709429813,34,17,1550.831392724332,,0.1738669084435185,5.025,65.33721455133602
2006-09-18,1652.5,False,False,42.23201598820682,69788.40642051176,58800.0,0.0,64960.578694716016,0.0,64960.578694716016,58800.0,13100.890558996485,6225.4260761941705,19326.316635190655,34,17,1623.0100407491277,,0.17600705691880802,5.025,58.97991850174459
2006-09-25,1665.25,False,False,42.352118074980574,70526.8646243614,59000.0,0.0,65439.16641261036,0.0,65439.16641261036,59000.0,13335.851784612003,6225.4260761941705,19561.277860806174,34,17,1638.5182122897197,,0.17864895114893656,5.029999999999999,53.463575420560666
2006-10-02,1647.5,False,False,42.4735141296088,69975.1145285305,59200.0,0.0,65909.72750889818,0.0,65909.72750889818,59200.0,13562.405200986466,6225.4260761941705,19787.831277180638,34,17,1621.2174257104161,,0.17456290366095253,5.045,52.565148579167854
2006-10-09,1703.75,False,False,42.590902244062214,72564.249698321,59400.0,0.0,66364.01726513212,0.0,66364.01726513212,59400.0,13772.474043638224,6225.4260761941705,19997.900119832393,34,17,1674.413651569437,,0.17514136136241254,5.02,58.67269686112593
2006-10-16,1741.25,False,False,42.70576225841972,74361.40853247333,59600.0,0.0,66784.4070934516,0.0,66784.4070934516,59600.0,13947.766636922117,6225.4260761941705,20173.19271311629,34,17,1707.5379712632164,,0.17315373338633827,5.12,67.42405747356722
2006-10-23,1734.5,False,False,42.82106926332027,74273.14463722901,59800.0,0.0,67158.39373939067,0.0,67158.39373939067,59800.0,14076.239694011958,6225.4260761941705,20301.665770206127,34,17,1697.3711780138121,,0.1637072651014855,5.115,74.2576439723755
2006-10-30,1736.75,False,False,42.93622688531537,74569.49204307147,60000.0,0.0,67510.72670625531,0.0,67510.72670625531,60000.0,14182.65529990828,6225.4260761941705,20408.08137610245,34,17,1696.3198205530907,,0.16207730569590365,5.119999999999999,80.86035889381876
2006-11-06,1737.25,False,False,43.05135136365758,74790.96015651413,60200.0,0.0,67843.30650724481,0.0,67843.30650724481,60200.0,14269.217728372714,6225.4260761941705,20494.643804566884,34,17,1694.7882935533037,,0.15699606262412263,5.1,84.92341289339276
2006-11-13,1773.5,False,True,43.164122719733136,76551.57164344672,60400.0,0.0,68164.5310310849,0.0,68164.5310310849,60400.0,14344.215871613385,6225.4260761941705,20569.641947807555,34,17,1727.9137773858063,,0.1558687409280174,5.115,91.17244522838753
2006-11-20,1811.25,False,True,43.27454369971933,78381.01727611663,60600.0,0.0,68459.40712471365,0.0,68459.40712471365,60600.0,14392.602264044077,6225.4260761941705,20618.02834023825,34,17,1761.3027359822586,,0.1463158358305639,5.1,99.89452803548275
2006-11-27,1779.0,False,True,43.38696640910663,77185.41324180069,60800.0,0.0,68741.47207930796,0.0,68741.47207930796,60800.0,14428.021053751976,6225.4260761941705,20653.447129946147,34,17,1725.5262009121116,,0.1453576792251005,5.12,106.9475981757767
2006-12-04,1803.5,False,True,43.49786189011578,78448.3939188238,61000.0,0.0,69018.06784153217,0.0,69018.06784153217,61000.0,14457.93986314626,6225.4260761941705,20683.36593934043,34,17,1749.8858814535063,,0.13891562712036898,5.05,107.22823709298743
2006-12-11,1795.25,False,True,43.60926698689896,78289.53655823035,61200.0,0.0,69293.35169222424,0.0,69293.35169222424,61200.0,14486.719145271498,6225.4260761941705,20712.145221465667,34,17,1743.1764651242402,,0.1350761355153469,5.029999999999999,104.14706975151955
2006-12-18,1811.0,False,False,43.71970320998013,79176.38251327402,61400.0,0.0,69572.20439146926,0.0,69572.20439146926,61400.0,14518.954141347715,6225.4260761941705,20744.380217541886,34,17,1760.529096243528,,0.13399826050142943,5.025,100.94180751294383
2006-12-26,1773.5,False,False,43.83247456605569,77736.89364289975,61600.0,0.0,69853.23107873114,0.0,69853.23107873114,61600.0,14553.012104114,6225.4260761941705,20778.43818030817,34,17,1725.9422997088877,,0.13158539188993293,5.08,95.11540058222441
2007-01-03,1779.0,False,False,43.94489727544298,78177.97225301307,61800.0,0.0,70136.20087559884,0.0,70136.20087559884,61800.0,14598.257718204104,6225.4260761941705,20823.683794398275,34,17,1735.4559610024592,,0.13106573507759914,5.1,87.08807799508182
2007-01-08,1803.5,False,False,44.055792756452135,79454.62223626142,62000.0,0.0,70408.07650866543,0.0,70408.07650866543,62000.0,14641.581116763784,6225.4260761941705,20867.007192957954,34,17,1761.84544482346,,0.12415942282385607,5.09,83.30911035308019
2007-01-16,1855.75,False,False,44.1635658939976,81956.53740778605,62200.0,0.0,70707.76904713958,0.0,70707.76904713958,62200.0,14693.180347164123,6225.4260761941705,20918.606423358295,34,17,1815.2111967312114,,0.12446350690261698,5.130000000000001,81.07760653757721
2007-01-22,1792.25,False,False,44.2751574688337,79352.1509735172,62400.0,38.924489857695434,290.30139402824415,69762.41694745464,70052.71834148288,62400.0,14693.18034756317,6225.4260761941705,20918.60642375734,35,17,1640.9900409628444,,0.1302739755901621,5.12,75.62997951857776
2007-01-29,1786.75,False,False,44.38709254648866,79308.6376074386,62600.0,38.924489857695434,490.50076321962916,69548.33225323731,70038.83301645695,62600.0,14693.180362023759,6225.4260761941705,20918.60643821793,35,17,1649.6233083189807,,0.13458193275665592,5.135,68.56334584050963
2007-02-05,1805.5,False,False,44.49786518564679,80340.89559268528,62800.0,38.924489857695434,749.0628465894661,70278.1664380691,71027.22928465858,62800.0,14693.180565096865,6283.6513134651495,20976.831878562014,35,17,1689.8081869958783,1848.859501537251,0.12729204605828792,5.135,57.84590650206085
2007-02-12,1785.5,False,False,44.60987862725978,79650.93828897233,63000.0,38.924489857695434,949.5788110928955,69499.6766409152,70449.2554520081,63000.0,14693.18233120409,6283.6513134651495,20976.83364466924,35,17,1682.539744134674,,0.12971089405081965,5.16,51.480127932663024
2007-02-20,1838.75,False,False,44.718648171787315,82226.41432587392,63200.0,38.924489857695434,1209.7144080554326,71572.40572583748,72782.12013389291,63200.0,14693.190403587128,6343.125384869545,21036.315788456675,35,17,1745.5946530288522,1883.0463862569986,0.12767385113177554,5.16,46.57767348557383
2007-02-26,1837.75,False,False,44.82747690257224,82381.69567770214,63400.0,38.924489857695434,1469.0556318111371,71533.48123597978,73002.53686779091,63400.0,14693.209352333626,6401.781417916416,21094.990770250042,35,17,1751.7699228670313,1881.4522522528532,0.12597402860002216,5.175,42.99003856648443
2007-03-05,1713.75,False,False,44.94418003896904,77023.08854178319,63600.0,39.72960737433225,259.7045826988086,68086.61463776189,68346.31922046069,63600.0,14693.22917210438,6401.781417916416,21095.010590020796,36,17,1636.3793925775517,,0.14799865969513679,5.119999999999999,38.685303711224165
2007-03-12,1757.75,False,False,45.057961862322756,79200.63246349782,63800.0,39.72960737433225,459.9418001015746,69834.7173622325,70294.65916233408,63800.0,14693.289299142254,6401.781417916416,21095.07071705867,36,17,1683.7514281550891,,0.15001268720576275,5.105,36.99928592245548
2007-03-19,1781.25,False,False,45.17024256407714,80459.49456726242,64000.0,39.72960737433225,660.4061668053712,70768.36313552932,71428.7693023347,64000.0,14693.440635337423,6401.781417916416,21095.22205325384,36,17,1710.6550275456075,,0.15557992014464692,5.095,35.297486227196266
2007-03-26,1818.25,True,False,45.28023843923182,82330.79354213327,64200.0,39.72960737433225,938.0669347768387,72238.35860837961,73176.42554315645,64200.0,14697.277239845698,6475.156031232291,21172.43327107799,36,17,1801.3386297810289,1871.6688489755957,0.1563178944651388,5.105,33.82274043794215
2007-04-02,1790.0,True,False,45.39197028280724,81251.62680622496,64400.0,40.20750514586748,279.1391949910448,71971.4342111028,72250.57340609384,64400.0,14698.566658279993,6475.156031232291,21173.722689512284,37,17,1774.8698637144525,,0.15445237262364372,5.08,30.26027257109491
2007-04-09,1824.0,True,False,45.501619405614264,82994.95379584041,64600.0,40.20750514586748,555.414942982196,73338.48938606228,73893.90432904448,64600.0,14700.854977541363,6548.991946221796,21249.846923763158,37,17,1809.1834105923958,1877.1099520180112,0.15492874027393244,5.085,29.63317881520813
2007-04-16,1848.25,True,False,45.60982987497717,84298.36806642656,64800.0,40.20750514586748,834.1095360850018,74313.52138584957,75147.63092193457,64800.0,14704.427116090254,6623.737624155314,21328.164740245567,37,17,1833.0137661650335,1902.014503249552,0.15477856228841247,5.085,30.47246766993304
2007-04-23,1863.0,True,False,45.71718360551931,85171.11305708248,65000.0,40.20750514586748,1114.8351992762166,74906.58208675112,76021.41728602734,65000.0,14709.153137412342,6699.175458384115,21408.328595796458,37,17,1846.6751710575109,1917.245610119824,0.15497680789849114,5.04,32.6496578849782
2007-04-30,1879.25,False,False,45.82360904119844,86114.01729067217,65200.0,40.20750514586748,1390.9789493347582,75559.95404537146,76950.93299470622,65200.0,14709.394411458152,6774.328937799166,21483.723349257318,37,17,1802.9821577528924,1933.2932814520361,0.15304067305771707,5.04,38.133921123553854
2007-05-07,1906.75,False,False,45.92849956171764,87574.16653930512,65400.0,40.20750514586748,1666.9640692260275,76665.66043688281,78332.62450610884,65400.0,14709.525733885714,6849.252570479036,21558.77830436475,37,17,1820.0639963702235,1960.6187844468823,0.15034903272545067,5.005,43.343001814888204
2007-05-14,1896.25,False,False,46.03397088670116,87291.91729390708,65600.0,40.20750514586748,1943.5894715069708,76243.48163285121,78187.07110435818,65600.0,14709.61079060172,6924.680808232722,21634.291598834443,37,17,1801.2414178789609,1950.4751227960278,0.15221597912390725,4.995,47.504291060519606
2007-05-21,1916.25,False,False,46.13834140203058,88412.5967116411,65800.0,40.20750514586748,2221.1593489566785,77047.63173576856,79268.79108472524,65800.0,14709.67668549264,7000.8921946256805,21710.56888011832,37,17,1815.439787098118,1971.0400484258253,0.15219099367100522,5.0,50.405106450941055
2007-05-29,1906.5,False,False,46.24324567687978,88162.7478829713,66000.0,40.20750514586748,2499.790352938118,76655.60856059635,79155.39891353446,66000.0,14709.737469618824,7077.973328450072,21787.710798068896,37,17,1801.9078628068826,1961.9218651307256,0.15473754608567816,5.025,52.296068596558676
2007-06-04,1936.75,False,False,46.34651145718183,89761.60606469691,66200.0,40.20750514586748,2778.057620979801,77871.88559125883,80649.94321223864,66200.0,14709.772875575803,7154.879651735459,21864.652527311264,37,17,1825.0662026170091,1992.0246954998736,0.15195108026535917,4.96,55.84189869149546
2007-06-11,1905.5,False,False,46.45147078544213,88513.27758165999,66400.0,40.20750514586748,3056.7259105901703,76615.40105545048,79672.12696604065,66400.0,14709.797850071871,7231.683746282449,21941.48159635432,37,17,1788.852926657065,1960.6893186929053,0.15425808999306964,4.935,58.32353667146759
2007-06-18,1967.5,False,False,46.55312262788178,91593.26877035739,66600.0,0.0,82304.14056210383,0.0,82304.14056210383,66600.0,14920.78807821398,7231.683746282449,22152.471824496428,37,18,1936.8077938763797,,0.15155150800837786,4.87,61.38441224724046
2007-06-25,1941.0,False,False,46.65616229815483,90559.61102071853,66800.0,0.0,82751.21808570658,0.0,82751.21808570658,66800.0,15113.644781412575,7231.683746282449,22345.328527695023,37,18,1908.6288281696302,,0.1514700142880805,4.99,64.74234366073964
2007-07-02,1972.0,False,False,46.75758217645098,92205.95205196133,67000.0,0.0,83198.2758023322,0.0,83198.2758023322,67000.0,15305.53868437286,7231.683746282449,22537.222430655307,37,18,1938.1373347498354,,0.1534734296662727,5.06,67.72533050032936
2007-07-09,2008.5,False,False,46.857158975056905,94112.6038014018,67200.0,0.0,83616.79887763101,0.0,83616.79887763101,67200.0,15479.35853283764,7231.683746282449,22711.042279120087,37,18,1972.457231711906,,0.15130620999851016,5.025,72.08553657618796
2007-07-16,2048.5,False,False,46.95479138901834,96186.89016040407,67400.0,0.0,84026.56626180104,0.0,84026.56626180104,67400.0,15632.751964974512,7231.683746282449,22864.43571125696,37,18,2008.5970081819282,,0.15179759654097774,5.08,79.80598363614342
2007-07-23,2053.5,False,False,47.052186081007626,96621.66411734917,67600.0,0.0,84358.42393967036,0.0,84358.42393967036,67600.0,15707.893623574197,7231.683746282449,22939.577369856645,37,18,2009.8955258347364,,0.12859077481903536,5.07,87.20894833052729
2007-07-30,1993.25,False,False,47.15252472392748,93986.76990596844,67800.0,41.93416085448855,332.02657828690775,83585.26612320931,83917.29270149622,67800.0,15707.893624243045,7231.683746282449,22939.577370525494,38,18,1826.7143974176624,,0.1308049976591044,5.055,83.26780129116884
2007-08-06,1962.5,False,False,47.25443555195296,92736.82977070769,68000.0,41.93416085448855,532.2490176836536,82295.79067693379,82828.03969461744,68000.0,15707.893643391915,7231.683746282449,22939.577389674363,38,18,1810.4981191501533,,0.1370222600576725,5.0,76.00094042492329
2007-08-13,1942.5,False,False,47.35739565491306,91991.74105966862,68200.0,41.93416085448855,732.596415785243,81457.10745984402,82189.70387562926,68200.0,15707.893824282055,7231.683746282449,22939.577570564503,38,18,1802.6950504500994,,0.14077711284046293,4.71,69.90247477495026
2007-08-20,1897.75,False,False,47.4627836143387,90072.49760411127,68400.0,41.93416085448855,933.0219314549344,79580.55376160565,80513.57569306059,68400.0,15707.894891052882,7231.683746282449,22939.57863733533,38,18,1766.3375766151744,,0.14872444841141014,4.055,65.70621169241275
